,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
42,0.9999985109069871,0.00164942024591046,0.00019992972677702545,0.0004665026958130594,0,1
43,0.9999970348415796,0.002381826255403818,0.0003468679012724007,0.00036999242802389403,0,2
44,0.999999589123283,0.0006570865732007698,0.0001615786655411729,0.0006032270180203788,0,1
45,0.9998549688668054,0.017018807980711582,0.0004947327901369645,0.00039578623210957166,3,3
46,0.9999969582212683,0.001938525142566319,0.0001858859725748525,0.0015136429195380847,3,5
47,0.9999951862380188,0.0030579575425488557,0.0003014887718005914,0.0004306982454294163,0,4
48,0.9999948825502427,0.0024430677113815346,0.00029210592201300953,0.002044741454091067,0,1
49,0.9999974962688991,0.0016464195000887372,0.0002921066854996147,0.001487088580725311,0,1
50,0.9999905720809701,0.004192832587341593,4.031569795520763e-05,0.0011288395427458135,0,2
51,0.9999906567002033,0.003193703212118757,0.0005423269605484681,0.002862281180672471,0,2
52,0.9999975416591412,0.0019159168760615524,0.00011106764498907551,0.001110676449890755,3,2
53,0.9999964087189122,0.0021451957551119655,0.0006368549897988648,0.0014748220816394762,0,3
54,0.9999751822820343,0.006765893994244049,0.001197503361813106,0.001556754370357038,0,1
55,0.9999974488345931,0.0019518213723687444,2.1448586509546644e-05,0.0011367750850059721,0,3
56,0.9999990276543349,0.000988431292682164,0.00037066173475581147,0.0009112100979413699,0,2
57,0.9999960559533043,0.0026820666129134026,0.000770098334400878,0.00031866137975208745,0,1
58,0.9999674591369754,0.007307205193764214,0.0020035885208708327,0.00276966648473321,2,1
59,0.9999212074926084,0.009292788091317589,0.00034417733671546625,0.008432344749528923,0,1
60,0.9999911090079721,0.0036885383092451584,5.6746743219156285e-05,0.0020428827558896263,1,3
61,0.999948711160694,0.009138707865947678,0.000348141252036102,0.004351765650451275,0,6
62,0.999995753082347,0.0024961800520343653,0.000531102138730716,0.0014074206676363975,0,1
63,0.9999980346117444,0.001503191333501307,0.0,0.001292744546811124,0,2
64,0.9999981686533652,0.0016729757782009602,0.0005576585927336534,0.000743544790311538,0,2
65,0.9999950534147255,0.0021685422837915505,0.000861475701780205,0.0021091301664273986,0,1
66,0.9999840739008364,0.004967322316800181,0.00031045764480001133,0.00266106552685724,0,3
67,0.9999981935112926,0.0015775920497445822,8.131917782188569e-05,0.001057149311684514,0,2
68,0.9999966172701719,0.0025227373390971698,0.0003452166885080337,0.0005311025977046673,0,5
69,0.9999940112862745,0.003413748423682185,0.0005689580706136974,0.0,0,2
70,0.9999992369717658,0.0012149091373903037,0.00018277394102332004,0.00012901689954587296,0,2
71,0.9999993181099776,0.000997145946631923,0.0004448804992665503,0.0004141990855240296,0,1
72,0.9999956232060997,0.002384490308688166,3.7257661073252596e-05,0.0017511100704428722,2,1
73,0.9999958659096797,0.0027617314329998026,0.0007966532979807123,7.966532979807123e-05,1,5
74,0.9999992245747269,0.0008592875786229873,6.609904450946056e-05,0.0008989470053286636,3,9
75,0.9999975318436949,0.0018725584810329809,0.0006925901231217875,0.0009747564695788119,0,2
76,0.9999992598159392,0.0009887057337585005,0.0002367323587872466,0.0006684207777522258,0,6
77,0.9999931970467366,0.0031963906398612355,0.0009541464596600702,0.0015743416584391159,0,2
78,0.9999944799134355,0.002543469247268456,0.0001541496513496034,0.00213240351033618,2,2
79,0.9999952801533523,0.0030332043200294112,0.0,0.0004892265032305502,1,2
80,0.999997530117272,0.002044746867708828,0.0005311030825217735,0.0006904340072783055,0,2
81,0.9999988486202573,0.0014491034112305457,0.0004503970061932777,0.0,0,8
82,0.9999943038793166,0.0029669968874189976,0.0003490584573434115,0.0015707630580453515,0,1
83,0.9999985395115476,0.0014626650257528672,0.0008125916809738152,0.0003482535775602065,0,1
84,0.9999892754886003,0.00356827510879288,0.0011101300338466737,0.0027356775834078747,0,3
85,0.9999979266380223,0.0017951819164452462,0.0004079958901011923,0.0008703912322158769,1,2
86,0.9999830272568215,0.004157393383424489,0.0012125730701654759,0.003897556296960458,5,5
87,0.999997637027733,0.0014294855280804156,6.21515446991485e-05,0.001636657343744244,3,1
88,0.9999977573365297,0.0020476726693626985,0.0003973096224136579,0.00036674734376645346,0,1
89,0.99998846044796,0.0037261778286941044,0.0007354298346106785,0.002941719338442714,1,4
90,0.9999771371489045,0.005531412602645825,0.0009761316357610279,0.003765079166506822,1,2
91,0.9999992586549964,0.0012131228944256918,9.649841205658912e-05,4.1356462309966766e-05,0,2
92,0.999999110298483,0.0007802430390964583,0.00029723544346531744,0.0010403240521286111,0,1
93,0.9999977130452428,0.0012684079886038254,0.00043542363787892513,0.0016659687014498005,0,1
94,0.9999978516769849,0.0020447475252186676,0.00021244130132142,0.000265551626651775,1,9
95,0.9999993671085526,0.0010611137853972425,2.867875095668223e-05,0.000372823762436869,1,2
96,0.9999804689515118,0.006130363954764612,0.0006749024537355536,0.0010123536806033303,0,9
97,0.999992670809786,0.0034240650350807274,0.001601578806731308,0.0006074954094498065,0,8
98,0.9999979086168654,0.0012816045243790794,0.0005195694017753025,0.0015067512651483772,3,9
99,0.9999955393386768,0.0023293487292653154,0.0003371425792357693,0.0018389595231041963,0,7
100,0.9999944703792943,0.002841392797525962,7.966521862222323e-05,0.0017260797368148367,0,3
101,0.9999980339648109,0.001858861725410954,0.0006373240201408985,0.0002655516750587077,0,1
102,0.999998721064364,0.0009423196398813066,3.0397407738106666e-05,0.0012918898288695334,1,3
103,0.9999983793765549,0.00176932330042648,0.00014882158601718057,0.00029764317203436115,0,1
104,0.9999910344659421,0.003452147612243255,0.0007435394857139317,0.002336838383672357,0,4
105,0.9999950769775562,0.0021033909404121936,0.0006931629235449275,0.00222290178929925,0,9
106,0.999997340649748,0.0020121916584290504,0.0004024383316858101,0.0010525310213321188,0,2
107,0.9999923718059441,0.003106937006081767,0.00013277508572999004,0.002363396525993823,1,3
108,0.9999979336692963,0.001825759223594975,0.0004194311729880348,0.0007895175020951244,0,9
109,0.9999991176745442,0.0007759887017925573,6.25797340155288e-05,0.0010763714250670955,1,1
110,0.9999988108113497,0.0015071438511820405,7.092441652621367e-05,0.0003191598743679615,0,7
111,0.99999603238273,0.002779578840329794,0.00045380879025792555,5.6726098782240693e-05,1,8
112,0.9999901962786061,0.003920260803998276,0.0006833482135409839,0.0019421475542743753,0,7
113,0.9999986391734392,0.0014503562208378455,0.0003516015080819019,0.0007032030161638038,2,2
114,0.9999991289309209,0.001027669514055643,0.0,0.0008282709516269362,0,2
115,0.9999945613459782,0.002708617679550898,0.00029210582818686156,0.001858855270280028,1,3
116,0.9999693528620551,0.00633525098512139,0.0016671713118740499,0.0042870119448189855,0,1
117,0.999994918986056,0.0022727757877533976,0.0009249668903647548,0.0020349271588024605,0,9
118,0.9999997370666124,0.0006687446333027361,0.00025886889031073653,0.00010786203762947356,0,1
119,0.9999987188945686,0.0010446648372567648,0.00013393138939189295,0.0012053825045270363,2,1
120,0.9999945398383492,0.0022040712016417143,0.0006904319426829467,0.0023634016499531636,0,1
121,0.9999971301750206,0.0023914692327974356,0.0001281144231855769,6.405721159278846e-05,0,9
122,0.9999993120354044,0.0007660412898612956,0.0001915103224653239,0.0008674291076370554,0,7
123,0.9999731625813782,0.006793392088869316,0.0003184402541657492,0.002724433285640299,0,3
124,0.9999980554048581,0.0018775108773806009,0.000506629919293178,0.0003278193595426446,0,1
125,0.9999962849808175,0.002641411411940916,0.00023375322229565628,0.000631133700198272,1,2
126,0.9999989663121326,0.0013254021983406345,0.0003398467175232396,0.0004418007327802115,0,1
127,0.9999878650996175,0.00443321859756229,0.0013253952508175918,0.0016910215269052033,0,1
128,0.9999950017077747,0.0026137448066497616,0.0005148285225219227,0.0017028943437263598,0,2
129,0.9999982419916585,0.0018323069390747898,0.00023899655727062477,0.000318662076360833,0,2
130,0.9999839327864135,0.004506294388693529,0.000578790104969811,0.003390056329108893,0,1
131,0.9999983436131953,0.0017783729645376573,0.0003364489392368541,0.00019225653670677375,0,8
132,0.9999958700261462,0.002534665304579403,0.0005632589565732007,0.0012321289675038766,1,4
133,0.9999974625084318,0.0016897412480631644,0.00045823491472899374,0.0014176642674428243,0,1
134,0.9999950701252145,0.001965076571233973,0.0003983263320068864,0.0024165130808417776,0,2
135,0.9999951603868925,0.003106945670093201,0.0001593305471842667,2.6555091197377784e-05,0,1
136,0.9999983753627072,0.0014775976789033743,6.208393608837707e-05,0.0010305933390670594,0,3
137,0.9999985903487721,0.001672976483688454,5.311036456153822e-05,0.00013277591140384556,0,1
138,0.9999994167963598,0.0008083325208418167,0.0,0.0007162440058092047,0,2
139,0.9999984864500031,0.0014537235845619267,0.00032667945720492737,0.0008983685073135502,0,2
140,0.9999979109117028,0.0019650821536244655,0.00018588614966717914,0.000531103284763369,0,1
141,0.999995540586554,0.0027813524522125274,0.00017880122907080535,0.001072807374424832,0,1
142,0.9999939531389705,0.003372492510607784,0.000796651774159319,0.00029210565052508364,0,6
143,0.9999960708479791,0.002657334428472509,0.0004428890714120848,0.0007750558749711485,0,1
144,0.9999960041232142,0.002549290905886194,0.0008232085216924168,0.0009028738625013604,0,1
145,0.9999987354592585,0.001426465364171669,0.000527171982411269,0.00046515174918641377,0,1
146,0.999996171601426,0.0019119684996289367,0.0001858858263528133,0.0019916338537801425,0,2
147,0.99999539771759,0.002321622081398473,0.0008316258202024381,0.001767204867930181,3,4
148,0.9999991436364032,0.0012802264996767609,0.0,0.0002715631969011311,0,3
149,0.9999931252740558,0.0027882789012234725,7.966511146352778e-05,0.002443063418214852,0,1
150,0.9999916951730101,0.002857702333623626,0.0011839052525012164,0.0026535807383647955,0,1
151,0.9999992830800069,0.0011181115739214472,0.0003030395854553455,0.0003030395854553455,0,9
152,0.9999884643215146,0.004777739515566162,0.00041710424342244275,0.000265429973087009,0,1
153,0.9999736627904029,0.007251150803607466,0.00011419135123791285,0.00028547837809478213,0,3
154,0.9999991300821506,0.0008289451733625982,0.00019043335063735365,0.0010081765621977547,0,1
155,0.999995810768539,0.002184350831735559,0.0004368701663471119,0.0018482968576223962,0,1
156,0.9999968024401625,0.001775576211535395,0.0005403927600325115,0.0017176769872461971,0,1
157,0.9999933757745726,0.0034126625942032195,0.0005826497112054277,0.001123681585896182,0,2
158,0.9999912567518141,0.0037310454821597784,0.0006396077969416763,0.0017766883248379896,0,1
159,0.9999992159320003,0.0012143050909714072,0.0002656292386499953,0.0001517881363714259,1,2
160,0.9999985914065372,0.0016729764854580727,2.6555182308858296e-05,0.00013277591154429148,0,1
161,0.9999988666901415,0.001307372816067815,8.244693434661897e-05,0.0007420224091195707,0,1
162,0.9999935772852238,0.003133495800616287,0.00037177068820871197,0.001699523146096969,0,4
163,0.9999935642073842,0.002529088500404063,0.0002810098333782292,0.002529088500404063,1,1
164,0.99999777939654,0.0020447473774230893,0.0003983274111863161,0.00031866192894905286,2,2
165,0.9999941993073688,0.0031084112979018596,0.0005485431702179752,0.001279934063841942,0,2
166,0.9999966253796562,0.0018323039769401928,0.0008763192933192226,0.0016198629361355327,1,2
167,0.9999985857651236,0.001619866111702008,0.0004514380967038383,2.6555182159049315e-05,1,7
168,0.9999990022719631,0.0011598455167159505,1.4144457520926225e-05,0.0008062340786927949,0,2
169,0.999995479123639,0.001965077374951157,0.0002921060962765233,0.00225718347122768,1,2
170,0.999997111627541,0.002290819171395043,0.0007272441813952518,0.0,0,1
171,0.999958647615248,0.006353137284339187,0.0018870704804967882,0.006227332585639401,0,2
172,0.9999956579450985,0.0029036109554111686,0.00047730591047854827,0.0001591019701595161,1,2
173,0.9999979331247247,0.0016198650545104479,0.00013277582414020065,0.001221537582089846,3,1
174,0.9999988486202573,0.0014491034112305457,0.0004503970061932777,0.0,0,8
175,0.9999902796347692,0.004125779769986176,0.0008463137989715234,0.0013047337734144319,0,1
176,0.9999980589232179,0.0018109462632894676,1.616916306508453e-05,0.0007761198271240575,0,1
177,0.99999953515689,0.0008134367234051121,3.297716446236941e-05,0.0005166422432437874,0,8
178,0.9999948839605804,0.001965076205404409,7.966525157044899e-05,0.0025227329663975516,0,7
179,0.9999921514389126,0.003519550027061725,0.0005753110621158589,0.0017259331863475767,0,1
180,0.9999951843626549,0.003053835560916834,0.0003186611020087131,0.0004514365611790102,1,2
181,0.9999845660381752,0.005505992003001295,0.0001014929401474893,0.0007358238160692975,2,4
182,0.9999947834043243,0.0028559434599045607,0.0012897809173762532,0.0007830812712641538,0,3
183,0.9999988063727573,0.00125202384064935,0.0003387829215874712,0.0008395924578472112,0,2
184,0.9999956402550526,0.002921061433442043,7.966531182114663e-05,0.00042488166304611535,0,1
185,0.9999984492909683,0.0013165521446940195,0.0001304691314561641,0.0011623613529730982,4,2
186,0.999999164561318,0.0011478503439525378,0.0002617904293225086,0.0005336497213112676,0,1
187,0.9999967073683207,0.0025317765721251996,0.0003669241408877101,0.00020180827748824055,0,1
188,0.9999992719393801,0.0011767247494409452,4.6449661162142574e-05,0.0002632147465854746,0,1
189,0.9999988931217836,0.001328816043623884,8.102536851365146e-05,0.000664408021811942,2,7
190,0.9999989561118723,0.0011726661186656716,0.00012677471553142398,0.0008346002105818744,1,1
191,0.9999977483688415,0.0018323060346046869,0.00013277579960903528,0.0010622063968722822,0,1
192,0.9999990908195101,0.001145943134277903,0.0004420066375071912,0.0005566009509349815,1,1
193,0.9999996550896539,0.0007504141491309396,7.84014782674116e-05,0.00034720654661282284,3,2
194,0.9999985371079347,0.0016729763946176594,0.00015933108520168186,0.0003186621704033637,0,2
195,0.9999961300125515,0.002556324134665678,0.0003471551293990427,0.0010414653881971282,0,1
196,0.9999899196913313,0.004485048448180274,0.00021106110344377762,1.758842528698147e-05,0,1
197,0.9999988691121149,0.0012476011438934827,5.5862737786275346e-05,0.0008379410667941302,2,1
198,0.9999962678573626,0.0025492915782239466,0.0003186614472779933,0.0009294292212274805,1,2
199,0.99998846044796,0.0037261778286941044,0.0007354298346106785,0.002941719338442714,1,4
200,0.9999842170905303,0.005419185395555459,0.0010838370791110918,0.001011581273837019,0,3
201,0.9999828329952292,0.005145493995080873,4.1833284512852626e-05,0.002802830062361126,3,1
202,0.9999990993404154,0.0010558359911017226,6.120788354212884e-05,0.0008263064278187394,0,1
203,0.9999953564240589,0.0030007258935602224,0.0005311019280637561,2.655509640318781e-05,0,7
204,0.9999975724277428,0.001672974780728109,0.0,0.0014339783834812364,3,7
205,0.9999947545621178,0.0030803893287909604,0.0003717711258885642,0.0009294278147214104,0,2
206,0.9999988524585757,0.001116987812051342,0.0002482195137891871,0.0009928780551567483,0,1
207,0.9999820158523828,0.005764284548768324,0.0003943984164946748,0.0016079320057090587,0,3
208,0.999998671046898,0.001624283715714128,0.00014002445825121794,0.0,0,3
209,0.9999993329531928,0.0011310241281008793,0.00021750464001939985,8.700185600775994e-05,0,3
210,0.999999106356646,0.0012546718956182633,0.00015363329334101182,0.00043529433113286686,0,1
211,0.9999744836357324,0.006308096262460604,0.002636219333565625,0.0020713151906587056,0,5
212,0.9999990428197653,0.0011188306332337499,4.710865824142104e-05,0.000812624354664513,0,2
213,0.9999994896896872,0.0009033069345396114,2.5808769558274612e-05,0.0004516534672698057,0,3
214,0.9999992386795109,0.00091248682025579,8.631632083500717e-05,0.0008261704994207828,0,1
215,0.9999995826859314,0.0008798257377942674,6.21053461972424e-05,0.00023807049375609588,0,3
216,0.9999830571314766,0.005280548192756718,0.0006642198984599646,0.002357980639532874,0,1
217,0.9999926801142265,0.0038041476893979,4.528747249283214e-05,0.0004075872524354893,0,6
218,0.9999924768753307,0.0029741622328475293,0.0003186602392336638,0.002469616854060895,0,3
219,0.9999994685952179,0.0007311644992927573,0.0001929461873133665,0.0007006993118222257,0,1
220,0.9999994384696145,0.0007595114331860648,1.0263668016027902e-05,0.0007389840971540089,0,3
221,0.9999992068398467,0.0007350585413012615,1.0653022337699442e-05,0.0010226901444191465,0,8
222,0.999998957322325,0.0014295343074138785,0.00017869178842673482,9.927321579263045e-05,0,9
223,0.9999945497172129,0.002405923462998686,0.0008696108902404889,0.0020870661365771735,0,7
224,0.9999745473345748,0.006222654565941349,0.0013895248059869031,0.00320194846596982,0,2
225,0.9999940923954987,0.002874511707710957,0.00026131924615554157,0.0018665660439681538,0,5
226,0.9999974458489336,0.001965081239736008,5.311030377664887e-05,0.0011153163793096261,0,9
227,0.9999979690238031,0.0014819851342122027,0.0003419965694335852,0.0013223867351431961,0,1
228,0.999980105018168,0.005308639842231124,0.0006053712100789878,0.003352825163514394,2,9
229,0.9999929215389253,0.0036315358656085106,0.0004401861655283043,0.0008803723310566086,0,9
230,0.9999972928261476,0.0019385257912082634,0.00047799266084587314,0.001194981652114683,0,5
231,0.9999989333789137,0.0010505569884479724,0.00016414952944499567,0.0010013121296144735,0,2
232,0.9999961355524146,0.0021676216811107253,0.0004335243362221451,0.001685927974197231,0,2
233,0.9999890103082203,0.004036349037864482,0.0003186591345682486,0.002363388581381177,0,1
234,0.9999981520817338,0.0018057516036894298,0.0005045482422073406,0.00042488273027986584,0,8
235,0.999998811470161,0.001010967112194241,4.1546593651818125e-05,0.0011633046222509075,0,8
236,0.9999991360550529,0.0011696330611267165,0.0002227872497384222,0.0005569681243460555,0,2
237,0.9999972266699003,0.0020467691482874283,0.00012039818519337812,0.0011588325324862645,0,3
238,0.9999983354274884,0.0016198657061879832,0.0004779931592030114,0.0006904345632932386,0,1
239,0.999998364468428,0.0009692739197426183,0.00010769710219362426,0.0015231447310241147,1,1
240,0.9999992245667334,0.0010238899910239591,0.0002792427248247161,0.0006515663579243376,0,3
241,0.9999974917704908,0.001437209488794519,0.00047191953363402115,0.001651718367719074,0,2
242,0.999997052009325,0.001699529051508934,0.0003452168385877522,0.001699529051508934,0,4
243,0.999998306991751,0.0016804004518545868,0.00012002860370389906,0.0007401763895073775,5,5
244,0.9999970562403657,0.0024165178803386813,5.311028308436662e-05,0.0002124411323374665,5,1
245,0.9999726322625669,0.005285982320645446,0.00036878946423107763,0.005163052499235087,0,1
246,0.9999994642101031,0.0008888143447691387,5.555089654807117e-05,0.0005277335172066761,0,3
247,0.9999964141805429,0.002150965083863635,7.966537347643094e-05,0.0015933074695286186,2,2
248,0.9999760000731345,0.006505872685803856,0.0009028558012952289,0.002204030338456,0,1
249,0.9999972256877074,0.0015117286579665252,0.0002933204858741019,0.0017824860295426192,0,2
250,0.9999793159224345,0.005459395719321753,0.0006571494847331741,0.0033362973840299604,0,1
251,0.9999980759351942,0.0010948941128284858,0.0005474470564142429,0.0015328517579598802,0,2
252,0.9999923305619104,0.0038619318321729103,0.00046059737447933793,0.00046059737447933793,0,8
253,0.9999833623223866,0.005030049656250794,0.0011863324660968853,0.002562478126769272,1,3
254,0.9999985375101299,0.0012175242696943536,0.00033205207355300554,0.0011542762556842573,0,3
255,0.9999693528620551,0.00633525098512139,0.0016671713118740499,0.0042870119448189855,0,1
256,0.9999987574754826,0.0014236433954379043,5.272753316436683e-05,0.0006749124245038954,0,4
257,0.9999963543113951,0.001608737527683611,0.00045963929362388884,0.0021194478539323766,1,4
258,0.999997494332882,0.002237965298768106,5.3284888065907284e-05,0.0,2,2
259,0.999999540773795,0.000810372399330466,0.0003740180304602151,0.0003490834950962007,0,1
260,0.9999970562403657,0.0016464187756153653,0.000849764529349866,0.0015667533509888154,0,2
261,0.9999977300181714,0.002125534862874891,6.642296446484034e-05,0.0001328459289296807,0,5
262,0.99998797124473,0.003132448039646289,0.0012898315457367073,0.003547036750775945,0,2
263,0.9999994850104955,0.0007072654727143512,0.00024279262496164293,0.0006861530705437735,0,4
264,0.9999932896130195,0.0025636893602434168,0.0005250930014956396,0.0025636893602434168,0,6
265,0.9999898107473104,0.003810982885311267,0.0,0.002419671673213503,0,4
266,0.9999952806119519,0.0029369354613985963,0.0008748318395655393,0.00021870795989138483,0,2
267,0.9999990240562514,0.0008815310462320646,0.0002571132218176855,0.0010529398607771882,0,8
268,0.9999989341918742,0.001210618378058239,0.0002111543682659719,0.0007883096415262951,0,3
269,0.9999954664305768,0.0027351752304168113,0.0005311019864887012,0.0011418692709507076,0,1
270,0.999993878696697,0.003120180593091653,0.00038402222684204957,0.0015360889073681983,0,2
271,0.9999953352689633,0.003000725830079285,0.0005045468209867824,0.000265550958414096,0,7
272,0.9999979350342562,0.0019654572523333342,3.81642184919094e-05,0.0005152169496407769,0,1
273,0.9999909671230995,0.0035318123192967467,7.966493953300932e-05,0.0023633932061459433,0,1
274,0.9999868849636444,0.004815044249157224,0.00022570519917924486,0.0017304065270408774,4,1
275,0.9999944122135132,0.002550405587141111,0.0005885551354941025,0.0020795614787458287,0,3
276,0.9999885846826729,0.004612455138158183,0.0012466094967995092,4.155364989331697e-05,0,5
277,0.9999983918892819,0.0016469058487847902,0.0,0.0007098732106830992,0,4
278,0.999997122526678,0.0020181908909847482,0.0008763197289802197,0.0009559851588875124,2,2
279,0.9999950163068383,0.0023185952645033677,5.040424488050799e-05,0.0021421804074215896,0,1
280,0.9999964335727763,0.002363406125632671,0.00034521662509241264,0.00119498062531989,0,5
281,0.9999964381563954,0.0018323036338891098,0.0005576576277053812,0.0018588587590179374,4,3
282,0.9999987930494226,0.0013254907926166155,0.0005040598788823749,0.0006347420697037314,1,6
283,0.9999982600339562,0.0017565307170447945,0.0005056679336947136,0.0003725974248276837,1,1
284,0.9999961139050797,0.0022379158354244514,0.00029010020088835484,0.0016369939907271453,0,3
285,0.9999988424405306,0.000993224541720081,0.0003183411992692567,0.0011078273734570132,0,3
286,0.9999992452959171,0.0007591271581232069,0.00023917704981964052,0.0009359101949464194,0,3
287,0.9999955644492357,0.0019119673387686302,0.0,0.0022837387657514193,0,7
288,0.9999935614189868,0.0030272755559534455,0.00023899543862790357,0.0019119635090232285,1,5
289,0.9999994755950254,0.0008669083961152384,9.632315512391537e-05,0.0005366575785475285,0,5
290,0.9999990175903712,0.0011312891655736407,0.00033332627199937626,0.0007575597090894915,1,8
291,0.999999245011696,0.0011447396192928315,0.00023901156886333843,0.0003773866876789554,0,3
292,0.9999794907469696,0.006301685677180936,0.0005881573298702207,0.0009802622164503678,0,8
293,0.9999982010914544,0.0018854172080208413,0.00015933103166373307,0.00013277585971977756,0,3
294,0.9999895005768399,0.004529876811703601,0.0006526093711776375,0.00023033271923916617,0,6
295,0.9999989358464627,0.0009126550002734205,0.0002994649219647161,0.001098038047203959,0,1
296,0.9999971455125736,0.0021004732953919894,0.0006492372003938877,0.0009356653770382498,1,2
297,0.9999973266744998,0.0017526398157589967,0.000663878718090529,0.0013543125849046793,2,1
298,0.9999974827187497,0.0017237208224982039,0.0,0.001436434018748503,0,9
299,0.9999935825739695,0.0026820599791191036,0.00042488078877134315,0.0023368443382423875,0,8
300,0.9999969032225917,0.0020995829812890114,0.0010341229609333938,0.0008461006044000495,0,1
301,0.9999990208165253,0.0009707203810869755,0.0002141294958280093,0.0009849956808088427,0,8
302,0.9999797913045718,0.0059440956959119495,0.0008636720241923346,0.0020829737054050422,1,9
303,0.9999912022417506,0.0036226877555659226,0.00022641798472287016,0.0021024527152837943,0,2
304,0.9999943582576019,0.0021244055917326583,0.0006373216775197976,0.002522731640182532,0,1
305,0.9999935772852238,0.003133495800616287,0.00037177068820871197,0.001699523146096969,0,4
306,0.9999945416012695,0.0030803886727851946,0.0,0.0011949783644425323,0,2
307,0.9999974744533946,0.002194690608161079,0.00013301155200976235,0.0004655404320341682,0,3
308,0.9999979575305702,0.0017405176605810094,0.00028224610712124476,0.0009878613749243566,0,1
309,0.9999964398859197,0.0026657022945952343,0.0001193598042356075,0.0,0,6
310,0.9999977971575907,0.0016461091191033552,0.00013492697697568487,0.0012952989789665745,1,6
311,0.999997671420815,0.0018778657810452847,0.00010242904260247007,0.0010584334402255241,0,1
312,0.9999996134399305,0.0008502506700806564,3.4941808359479035e-05,0.00022129811961003388,0,6
313,0.9999984222576566,0.0016430103535578053,0.00011331105886605553,0.0006657024708380762,0,3
314,0.999990929461628,0.0031345824024997804,0.0002957153209905453,0.0028684386136082897,2,3
