,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
83,0.04906315210009215,0.7196440533061819,0.012459888304636985,0.6365037820768792,0.2727873351758054,0,1
84,0.03344571141552319,0.424005831998402,0.00833495941506736,0.34029644911530954,0.8385876781770129,0,3
85,0.052997422784315754,0.7323343299265676,0.01316071887140797,0.288085411257818,0.6145822106833451,1,2
86,0.02738962443498845,0.3406338536333119,0.006838770894967216,0.2791748607776633,0.8973477667853462,5,5
87,0.030381422975729624,0.45694706485571285,0.007706264854521777,0.033732957564630815,0.8883012158686115,3,1
88,0.06559208385856174,0.9005563520887528,0.016634191046844948,0.3155544407047076,0.2912810221889609,0,1
89,0.039125513441959824,0.47224498691912353,0.00976037208699508,0.2135634086393772,0.8542536345575088,1,4
90,0.030832980043026283,0.3723702598799665,0.007605599287780532,0.2327776328824714,0.8978565839752469,1,2
91,0.06108719233361655,0.9838192594625255,0.015105334088036017,0.15418599257396726,0.06607971110312882,0,2
92,0.027343657738454274,0.46399501056782116,0.006943778918317692,0.24323491843475314,0.8513222145216359,0,1
93,0.027012517513973103,0.4149367176420335,0.0068518105678477765,0.22996537047211668,0.8798675044150551,0,1
94,0.0676477049948277,0.9461950939033612,0.016916217342766923,0.19740014962601327,0.24675018703251658,1,9
95,0.05437482294826983,0.8602324568694212,0.013322882282257646,0.03887128076291838,0.505326649917939,1,2
96,0.07119400892053085,0.8270069639773019,0.017676154790925706,0.3091817728624408,0.4637726592936612,0,9
97,0.06104314006062347,0.7192068770922211,0.015284026270675146,0.6469626193717953,0.2453996142444741,0,8
98,0.027089239634117166,0.41802509127949244,0.006763509960633856,0.29600159603531667,0.8584046285024184,3,9
99,0.03846887298004818,0.5189785792597056,0.00959602378219044,0.15397606314235365,0.8398694353219289,0,7
100,0.03653250141032174,0.5073514334191672,0.009076700725181129,0.03969236214413757,0.8600011797896474,0,3
101,0.05805167667846244,0.8261969676337677,0.014766926850379631,0.5170965462058971,0.21545689425245712,0,1
102,0.028610177150114387,0.4566736579470725,0.007164571005067044,0.02091527609204237,0.8888992339118008,1,3
103,0.057607378224942773,0.9034491391207295,0.014472859748714552,0.1898692072595,0.379738414519,0,1
104,0.02767262284570746,0.3833368496769932,0.006859915341009865,0.27990805690962556,0.8797110360016803,0,4
105,0.026215397124277756,0.3740162017991161,0.0065259461540899425,0.2759675574796525,0.8849994084692305,0,9
106,0.05309263965270303,0.7116827729865809,0.013183959720673539,0.25012756374461526,0.6541797821013015,0,2
107,0.028480974997364312,0.394996120917882,0.007067580984687801,0.051503842781264964,0.9167684015065163,1,3
108,0.05152059322852979,0.7316739516716769,0.012856114308096986,0.3188300965755423,0.6001507700245502,0,9
109,0.027639076617844316,0.46821917972905186,0.007023617501685272,0.05125948891732481,0.8816632093779867,1,1
110,0.059741810190571815,0.9143845541827252,0.014880601902560965,0.08680210647328249,0.3906094791297712,0,7
111,0.06702914507867214,0.9174545560647936,0.016666834622122234,0.38877346904053595,0.04859668363006699,1,8
112,0.040929403573862405,0.5287192371513709,0.010159772235175907,0.2813729953591427,0.7996916710207213,0,7
113,0.051289593514025934,0.7450005852038458,0.012736344633055785,0.2973823435136933,0.5947646870273866,2,2
114,0.04034647752303808,0.6274567387533886,0.009867367356267238,0.0,0.7775428205609654,0,2
115,0.03419701505591705,0.47564501731616293,0.008508779387554089,0.13644336935805151,0.8682759868239642,1,3
116,0.026765811003245352,0.32673514399057385,0.006713495923449386,0.34240769733222454,0.8804769359971488,0,1
117,0.029632781480581166,0.41310617176711445,0.0073792123782851805,0.37663132302279906,0.8285889106501579,0,9
118,0.049922908143664284,0.8750019940675751,0.012684210090456643,0.44434273459847645,0.1851428060826985,0,1
119,0.02680584635546004,0.4445637384676126,0.006778472140777882,0.0988715957976035,0.8898443621784315,2,1
120,0.026985433843541223,0.38202819308985153,0.006831225701154352,0.25902731332089496,0.8866704186753711,0,1
121,0.06745009928638845,0.9840773933306741,0.016731245781647943,0.14632083503412938,0.07316041751706469,0,9
122,0.02990447114512008,0.510067546186337,0.007470557442193731,0.18531510305641527,0.8393684079614104,0,7
123,0.032606418814184496,0.4194014796390784,0.008032943502059436,0.10531700823521643,0.9010455149012961,0,3
124,0.0633942068627353,0.8770860452449661,0.016101552486858774,0.39951718822729365,0.25851112179413116,0,1
125,0.05737107058395734,0.8067543349692011,0.014009617961492013,0.20419595294273996,0.5513290729453978,1,2
126,0.05040198118738393,0.7909410302529299,0.012742539787795248,0.3717283827883939,0.483246897624912,0,1
127,0.04702200049666288,0.5822669699553789,0.011840977285254137,0.5006305022748436,0.6387354684196281,0,1
128,0.04876306426825445,0.6127036039920302,0.012031208384340734,0.22824590581292745,0.7549672269196831,0,2
129,0.06687646764961928,0.9290709280995108,0.016604906523543697,0.21805606906750447,0.2907414254233393,0,2
130,0.030297561363824232,0.38331010730447257,0.007612840804239693,0.15535299305290481,0.9099246735955853,0,1
131,0.06459909857138461,0.922946828142556,0.0161174357878833,0.32917333568759016,0.18809904896433724,0,8
132,0.05209064236416464,0.680983018871622,0.013007874747115285,0.30364113668632803,0.6642149865013426,1,4
133,0.02418477690303623,0.3914391463587222,0.006066204600583077,0.28291804786096053,0.8752777105698467,0,1
134,0.02763445694840709,0.3837596880453954,0.0068601796199906605,0.1501161474164432,0.9107046276597554,0,2
135,0.07004156176573642,0.9850718652741719,0.01762567988613252,0.15413311814637073,0.025688853024395122,0,1
136,0.029163737622102292,0.4818827748214502,0.007226238232444196,0.05265877986873484,0.8741357458209983,0,3
137,0.06931287246242923,0.9877462278027167,0.017648320552160566,0.051517190909441735,0.12879297727360434,0,1
138,0.03263908044976042,0.5638968195547897,0.008081922574063125,0.0,0.8251604388547078,0,2
139,0.03816144184782904,0.5911682802787342,0.00944011969447086,0.2753046679432833,0.757087836844029,0,2
140,0.061423369107011724,0.8734988063751833,0.015614872786931067,0.15945463748878727,0.4555846785393922,0,1
141,0.04007795873952615,0.5992832738642999,0.010022072454599143,0.13143211925444828,0.7885927155266896,0,1
142,0.055335527735655365,0.7669928000855352,0.01372514415150332,0.6000526258056106,0.22001929612872387,0,6
143,0.03868146903275368,0.6079470331866296,0.009644504850168793,0.39342633201748917,0.688496081030606,0,1
144,0.04539991219448961,0.6395206224395268,0.011439080864722007,0.5170029796879151,0.5670355261093263,0,1
145,0.04327777958505175,0.691330725327826,0.010907945268205632,0.5407520972261699,0.47713420343485585,0,1
146,0.03264367775244155,0.45341240833549445,0.008104680899460518,0.08276910131575003,0.8868117998116075,0,2
147,0.040904021311761976,0.5379855321902707,0.010235805970025734,0.3584780308799535,0.7617658156199012,3,4
148,0.055179943419789754,0.9058891947828602,0.013708325262120027,0.0,0.41968085784123854,0,3
149,0.02731209324759366,0.3843993291289821,0.006876830326916067,0.030073271453922076,0.9222469912536103,0,1
150,0.034103816251726905,0.4374029380090339,0.008652716248057095,0.366117705246035,0.8206086496893887,0,1
151,0.043945215300526794,0.7568497143791627,0.010906599756122792,0.46104683817272296,0.46104683817272296,0,9
152,0.0726083998676138,0.9352924617623132,0.018202475306223077,0.2917955452323944,0.18568807423879644,0,1
153,0.08507088720686885,0.9823238831591125,0.021076384820983906,0.06142954330008831,0.1535738582502208,0,3
154,0.026311663344508022,0.4552410149410333,0.006660579639145922,0.16518157809630798,0.8744907075686894,0,1
155,0.04016000110437092,0.539747435367694,0.010194276058796931,0.1934069497139413,0.8182601718666748,0,1
156,0.026634323805434235,0.40473645555287113,0.006718855586069567,0.2743024477980772,0.8718899233581741,0,1
157,0.06011642771351332,0.7485838127157085,0.014882645956872975,0.30387446247285144,0.5860436061976421,0,2
158,0.04247598113694001,0.5582294872141441,0.010695585205677954,0.2806390926848575,0.7795530352357152,0,1
159,0.06187372291452357,0.9301543051804031,0.01536514293220653,0.3139494727631484,0.1793996987217991,1,2
160,0.06939189297340596,0.9887300752767297,0.017665899212657647,0.025784252377884856,0.12892126188942427,0,1
161,0.034783695527328524,0.5895791891291488,0.008733527847062713,0.08910874418253281,0.8019786976427953,0,1
162,0.03639774388346891,0.5047943700708734,0.009032286003683714,0.18429745455532812,0.8425026493957857,0,4
163,0.03717704428220168,0.48073219230748887,0.009468782585825182,0.09674109077363857,0.8706698169627471,1,1
164,0.06415919779869343,0.8921329169240012,0.01594968566056039,0.34897765618410354,0.27918212494728284,2,2
165,0.06060680051764153,0.7406590669997383,0.015049619551074056,0.263521256107291,0.6148829309170123,0,2
166,0.03473959608581691,0.48355938029658385,0.008642459973247033,0.416141042565581,0.7692304120151648,1,2
167,0.0649107608917583,0.9118811153121105,0.016290934176402434,0.40426295089417225,0.023780173582010133,1,7
168,0.0386608950002251,0.6139758668191732,0.009481456873152739,0.013828054784353205,0.7881991227081327,0,2
169,0.029787981041522183,0.4081993512842393,0.007297068863163902,0.11709592833171864,0.9048321734723713,1,2
170,0.06583106904414435,0.8698814333895714,0.016736727494687204,0.4885616073182365,0.0,0,1
171,0.02578376079074895,0.2890548227078218,0.006345626139021235,0.2775209006711271,0.9158189722147195,0,2
172,0.07430244425204996,0.9372741170152029,0.018429276663317867,0.32263146824494465,0.1075438227483149,1,2
173,0.04468502782944641,0.6374130406154999,0.01138750843008025,0.08311276818187746,0.7646374672732726,3,1
174,0.05811496388360071,0.8714609513860739,0.014508293226770887,0.4867935605672418,0.0,0,8
175,0.048042116620049174,0.6302019603722611,0.012054767975957587,0.4216663388122054,0.6500689390021499,0,1
176,0.04233240166062296,0.6669406454165869,0.010629489407145481,0.015493125719563811,0.7436700345390629,0,1
177,0.04123040170353347,0.7061691734186839,0.010287141490465458,0.04502115495566643,0.7053314276387741,0,8
178,0.02671804305200086,0.3740003703039251,0.006685719730740573,0.029259714592902775,0.9265576287752545,0,7
179,0.0420340753578264,0.5582309663732167,0.010572875928734918,0.26201136215542886,0.7860340864662865,0,1
180,0.06355685290535372,0.8770438796579192,0.015692369263389034,0.2744601946077117,0.38881860902759163,1,2
181,0.057354312646782125,0.7965630504831448,0.014109622619707912,0.08220970515381038,0.5960203623651251,2,4
182,0.058168682225146665,0.7154300422817009,0.014559029580541498,0.5950231665391149,0.36126406539874834,0,3
183,0.03662888469645287,0.5815486684204402,0.00906599153926309,0.3040835455563099,0.7535983520308549,0,2
184,0.06519976771807082,0.9184062595344892,0.016431340476527074,0.07185101183851027,0.3832053964720548,0,1
185,0.02552814187690111,0.4243949419147858,0.00629675732907588,0.10095834329918463,0.8994470584836448,4,2
186,0.03590009064217248,0.6305414842217566,0.009010270382416282,0.341449381899226,0.6960314323330377,0,1
187,0.05748978151566476,0.8761477827794371,0.014383056527294632,0.4191693783017383,0.23054315806595607,0,1
188,0.05779407162716102,0.9277792244124947,0.014627399505483203,0.06401143870494962,0.3627314859947145,0,1
189,0.046071284190091155,0.720579028389306,0.011483403575642181,0.08373878396496691,0.6866580285127286,2,7
190,0.029383557392562213,0.5106417810861457,0.0073775369741182146,0.12904025558959176,0.8495150159648123,1,1
191,0.04836212626290107,0.6883681920311885,0.012302924498821892,0.08975684889160872,0.7180547911328697,0,1
192,0.044240881256395824,0.7023300793888151,0.011214216882805172,0.4417768833633455,0.5563116309019907,1,1
193,0.04870136181930974,0.8265408464820401,0.012089009435820561,0.12348608312545457,0.5468669395555845,3,2
194,0.06763271567708172,0.9415999603591153,0.016823813105605104,0.14733111669599402,0.29466223339198805,0,2
195,0.05350693330440568,0.7258097734322898,0.013515396319857724,0.2168304671721304,0.6504914015163912,0,1
196,0.0629782549951944,0.9596178261691916,0.015606813116079716,0.27277660943789156,0.0227313841198243,0,1
197,0.043896091546718946,0.677840432816216,0.011150145162449604,0.048812498175101256,0.7321874726265188,2,1
198,0.05249871396090577,0.7185745032746131,0.012853114601574895,0.22486913435370365,0.6558683085316356,1,2
199,0.039125513441959824,0.47224498691912353,0.00976037208699508,0.2135634086393772,0.8542536345575088,1,4
200,0.050972311674355945,0.6550675453820161,0.012606144804935554,0.5510282321100393,0.5142930166360365,0,3
201,0.03621835812250996,0.45687335789198524,0.00910093747936427,0.01326341098267764,0.8886485358394018,3,1
202,0.03887381642346731,0.626662446668017,0.009850369945659987,0.05749125205628701,0.7761319027598746,0,1
203,0.06367944617122241,0.8845016634112762,0.015825397036800182,0.46132336192306506,0.023066168096153254,0,7
204,0.041055327729314764,0.5784658166915336,0.010335600252455312,0.0,0.8146072270437188,3,7
205,0.051594258875740186,0.7121183534137989,0.012741624905003244,0.259990221083227,0.6499755527080676,0,2
206,0.034250423094708826,0.5498114628523443,0.008670997856856303,0.20240598073443516,0.8096239229377407,0,1
207,0.0421628255936884,0.5623625256206408,0.010387276586873252,0.19671138732978183,0.8019771944983414,0,3
208,0.06055622546245015,0.9737722717048584,0.015012424539356273,0.21880386999765508,0.0,0,3
209,0.05838927459107506,0.9373913459319214,0.01455741983842555,0.318504369471891,0.12740174778875638,0,3
210,0.04691887899522229,0.7823960410564254,0.011812062902759645,0.2066476677491993,0.585501725289398,0,1
211,0.05990194754352864,0.6215350551718772,0.01502911234053146,0.6140738745014278,0.48248661567969325,0,5
212,0.033344880231748336,0.5563543534638523,0.008238999712879879,0.048048892523917565,0.828843396037578,0,2
213,0.047818135474768854,0.7902119517798719,0.01194228117566551,0.0348487784691955,0.6098536232109213,0,3
214,0.033207714463708765,0.5621514915850984,0.008408484746999309,0.08586505349470004,0.8218512263064146,0,1
215,0.05160281622256711,0.8937994732053478,0.012846400809594757,0.11240418816805363,0.43088272131087224,0,3
216,0.03341317149288451,0.4420723645724063,0.008340199739225637,0.24302601703619212,0.8627423604784821,0,1
217,0.0783723113325824,0.962783929838868,0.019530749268922613,0.02848265092259071,0.2563438583033164,0,6
218,0.02724460855921053,0.3783603271144608,0.006769486857318496,0.11840325372565837,0.9176252163738524,0,3
219,0.03141955810654248,0.5560733571349236,0.00795400959799746,0.22048243221680386,0.8006993591031298,0,1
220,0.031770795629501636,0.5527846999879258,0.007926899694553832,0.01156389199718575,0.832600223797374,0,3
221,0.02561108948566972,0.44252056087315805,0.006398867990739827,0.009336678078081105,0.8963210954957861,0,8
222,0.06471849093082468,0.9677873493252794,0.016162563549762334,0.21222035387606628,0.11790019659781459,0,9
223,0.031754197404531816,0.43367430252060307,0.007915959819384045,0.34633662009271926,0.8312078882225262,0,7
224,0.04215262853558298,0.4788406333471798,0.010410840469960568,0.3490589828663443,0.8043533083441847,0,2
225,0.044533883978713155,0.5733751468527958,0.011107529961866893,0.11341480947052823,0.8101057819323445,0,5
226,0.04808979376382204,0.6730095260852913,0.012030878642896285,0.03510168833176636,0.7371354549670935,0,9
227,0.03749640439132311,0.5523673717686866,0.009524251399097386,0.20849442306762395,0.8061784358614793,0,1
228,0.034321770413016664,0.4168579493939316,0.00851741179342083,0.16138611100507352,0.8938307686434842,2,9
229,0.07399622849348536,0.8720402803416606,0.018519504819002556,0.21620700061359568,0.43241400122719137,0,9
230,0.0443432279362733,0.6198254675685223,0.011079726156911779,0.29095024045665463,0.7273756011416366,0,5
231,0.03663343220879301,0.5697269957493217,0.009100010805086815,0.13281191102490186,0.8101526572519014,0,2
232,0.03415389138928345,0.47677190606467135,0.00833407000439598,0.2187386592465661,0.8506503415144238,0,2
233,0.028096210018399403,0.3925280459257464,0.007025590268858418,0.12283686868185581,0.9110401093904306,0,1
234,0.059836027183185155,0.8377005686735347,0.014971203866181929,0.4150679593729198,0.349530913156143,0,8
235,0.02885326756170279,0.4686559283668181,0.007199933017446554,0.03151134202282135,0.8823175766389977,0,8
236,0.052758149530385046,0.7892268714039992,0.01297074798700538,0.2271773673794727,0.5679434184486818,0,2
237,0.031173130425832318,0.4919098627070585,0.007712734824300084,0.0899112230115949,0.8653955214866009,0,3
238,0.05390819660153798,0.7703056773881931,0.013761661334268321,0.36158666235579334,0.5222918456250348,0,1
239,0.024870339046620792,0.4016554008352547,0.006319589196933945,0.06456626779749992,0.9131515017074989,1,1
240,0.04343397115601339,0.6884944045952336,0.010855204985172779,0.28514182755491285,0.6653309309614633,0,3
241,0.03078979866850519,0.4493857229658249,0.0076397973721868085,0.24526398466289456,0.858423946320131,0,2
242,0.03607582518748151,0.505987024054047,0.00904109557860191,0.17153767939991932,0.8444931908919104,0,4
243,0.049473978192680484,0.7368503539085904,0.01233230471946672,0.1079088340828304,0.6654378101774541,5,5
244,0.06850888544775711,0.9752038337220278,0.017441595477417637,0.050863026011486435,0.20345210404594574,5,1
245,0.03017141358205839,0.3494008126082128,0.007625438490574268,0.06671975676162187,0.9340765946627061,0,1
246,0.04659659798996714,0.7584574198556586,0.011654899584829796,0.0680398966471255,0.6463790181476923,0,3
247,0.039311927053819085,0.5376002643899876,0.009612524002037052,0.04205886290523554,0.8411772581047108,2,2
248,0.028330239460876854,0.3929377230680478,0.007035269008062403,0.3484010377619373,0.8505084157129646,0,1
249,0.030863739887657306,0.44524713134109234,0.007659289889935429,0.14529849576738033,0.8829677819710035,0,2
250,0.03637518130454515,0.4393441485340385,0.009153582619690763,0.1734545284765351,0.8806152984193321,0,1
251,0.024740137558328032,0.3846442160399876,0.00607718319897168,0.31034206432531763,0.8689577801108894,0,2
252,0.06846623825280626,0.8874911832079179,0.016993521256308937,0.3220116412360205,0.3220116412360205,0,8
253,0.040403646688557934,0.4893467753004832,0.010042416350616161,0.3659675226077171,0.7904898488326689,1,3
254,0.03142436313468174,0.4947132528670207,0.007837976660284391,0.24009189242228057,0.8346051498488801,0,3
255,0.026765811003245352,0.32673514399057385,0.006713495923449386,0.34240769733222454,0.8804769359971488,0,1
256,0.034719646553525864,0.5944794698700401,0.008587472658426396,0.06256833010051835,0.8008746252866349,0,4
257,0.029327677822698506,0.41446221191896,0.007337643710467317,0.19277376091754989,0.8889012308975912,1,4
258,0.07229855050400164,0.9958681137009746,0.017821794928999907,0.05198079774485819,0.0,2,2
259,0.043914783150390976,0.7433766535233454,0.011142989793892506,0.4878601227485899,0.4553361145653506,0,1
260,0.036098892144014606,0.49572195755443393,0.008856691952979685,0.41368038885282926,0.762723216947404,0,2
261,0.07451728209474213,0.9895967520902536,0.01863771002667679,0.05440235047605099,0.10880470095210198,0,5
262,0.03150955561084663,0.37985983117051525,0.007732642315016879,0.3159328881540504,0.8688154424236386,0,2
263,0.03274249173131372,0.5669577760677056,0.008180316839541124,0.2745536488431072,0.7759124858609551,0,4
264,0.029752652512117804,0.40010112045647456,0.007413106146005292,0.18379035583301223,0.8973293843611774,0,6
265,0.0536352623250396,0.6182487353402352,0.013429407466946323,0.0,0.7840353377881706,0,4
266,0.05981494367532479,0.7862482080815894,0.014610950952951025,0.5964778565300558,0.14911946413251395,0,2
267,0.027523489289275692,0.4601379740518055,0.006870800453805716,0.21050427003950312,0.8620651058760603,0,8
268,0.037670451346936536,0.6079986871236307,0.009379812980041298,0.20517470610753324,0.7659855694681241,0,3
269,0.0445532297538049,0.6280954782272713,0.011236143429018698,0.32759137671598654,0.7043214599393711,0,1
270,0.0596019236184742,0.709509132213327,0.014583526209768974,0.17026479771056927,0.6810591908422771,0,2
271,0.06267854831131107,0.8707134546909469,0.015578700070076648,0.4314253449885886,0.22706597104662557,0,7
272,0.05503374516750301,0.835718962407378,0.013839756097506154,0.040350007829968275,0.5447251057045718,0,1
273,0.028234899132873435,0.3953348701217291,0.007074816435205871,0.03092880752760763,0.9175546233190264,0,1
