,total_claim_amount
714,629.532731
715,361.284757
716,460.8
717,340.8
718,425.800112
719,312.0
720,159.756733
721,24.087774
722,302.4
723,219.288706
724,26.951627
725,466.122541
726,475.2
727,607.095655
728,331.2
729,558.099357
730,336.0
731,828.0
732,540.514115
733,59.861963
734,871.505797
735,53.084753
736,256.43803
737,135.892444
738,74.350893
739,621.464468
740,360.05589
741,65.954813
742,407.450118
743,547.2
744,547.2
745,806.4
746,24.063693
747,311.329282
748,42.689135
749,460.323855
750,249.085887
751,331.2
752,300.607591
753,263.365432
754,307.2
755,302.4
756,297.6
757,297.6
758,542.4
759,432.0
760,499.2
761,45.507952
762,470.4
763,691.2
764,408.0
765,82.409922
766,357.642982
767,643.2
768,420.35698
769,136.787725
770,331.2
771,158.077504
772,170.798204
773,266.165535
774,281.295903
775,631.743039
776,468.0
777,29.209521
778,136.883999
779,312.0
780,518.4
781,31.755601
782,113.534474
783,480.159011
784,390.792553
785,72.071195
786,316.8
787,552.0
788,411.011162
789,600.0
790,648.0
791,4.110585
792,351.149904
793,284.000172
794,496.474767
795,13.164097
796,312.0
797,463.335061
798,180.667969
799,508.8
800,340.8
801,513.6
802,141.922839
803,349.783046
804,494.4
805,54.065538
806,342.515136
807,441.6
808,275.989978
809,472.599683
810,547.2
811,7.345946
812,383.363758
813,537.765151
814,19.575683
815,108.138715
816,408.0
817,707.303416
818,807.947292
819,618.630955
820,404.272806
821,710.4
822,312.0
823,707.977614
824,336.0
825,367.92773
826,68.226001
827,287.149807
828,312.0
829,595.2
830,391.636628
831,547.2
832,640.8
833,232.674417
834,336.50961
835,470.4
836,523.2
837,328.870868
838,496.8
839,85.063708
840,42.096415
841,300.528579
842,144.782152
843,64.598216
844,532.8
845,347.857619
846,128.645946
847,61.769564
848,316.8
849,720.752945
850,340.656963
851,546.524896
852,489.411833
853,171.325856
854,801.577478
855,30.874869
856,361.455219
857,633.6
858,547.2
859,451.2
860,469.030907
861,302.4
862,145.673348
863,136.684141
864,277.685667
865,468.0
866,292.8
867,350.4
868,264.563772
869,292.8
870,641.230581
871,326.4
872,20.382876
873,415.768941
874,527.421579
875,57.614392
876,272.217171
877,91.834668
878,345.6
879,504.0
880,460.8
881,302.586407
882,523.2
883,523.2
884,542.4
885,566.4
886,468.0
887,302.4
888,294.92773
889,518.4
890,542.4
891,71.729298
892,460.8
893,447.911255
894,566.4
895,307.2
896,537.391704
897,518.4
898,633.6
899,492.770321
900,321.6
901,811.086484
902,336.0
903,482.4
904,701.708239
905,95.338505
906,547.2
907,409.763267
908,46.386546
909,157.440069
910,451.2
911,340.8
912,302.791402
913,596.050118
914,340.8
915,8.44322
916,588.742251
917,76.112618
918,451.2
919,541.561209
920,292.8
921,125.274351
922,137.169296
923,694.598288
924,511.2
925,421.456547
926,556.8
927,475.2
928,528.0
929,561.6
930,756.0
931,489.6
932,315.004602
933,422.947888
934,756.0
935,277.27294
936,456.0
937,604.8
938,780.090361
939,331.2
940,66.020788
941,457.471225
942,348.278032
943,240.241499
944,326.4
945,350.4
946,419.062661
947,67.530904
948,417.6
949,469.491537
950,542.4
951,336.0
952,590.4
953,355.2
954,316.8
955,326.4
956,297.6
957,188.325603
958,475.2
959,508.8
960,316.8
961,57.712985
962,294.319428
963,147.080303
964,489.6
965,666.724937
966,42.238585
967,700.331425
968,527.139074
969,48.828732
970,191.640085
971,202.847644
972,418.864555
973,203.352239
974,4.61262
975,336.0
976,550.825934
977,261.930545
978,667.2
979,537.6
980,76.025368
981,528.0
982,136.829537
983,9.747443
984,779.052276
985,231.201886
986,628.498605
987,369.6
988,623.505066
989,451.670309
990,403.2
991,114.273025
992,667.2
993,355.2
994,460.8
995,791.878042
996,634.385937
997,277.795988
998,741.6
999,134.222332
1000,15.616535
1001,621.959357
1002,513.6
1003,779.629297
1004,425.964628
1005,513.252488
1006,674.973614
1007,465.763576
1008,351.286604
1009,417.6
1010,451.670309
1011,446.4
1012,293.86579
1013,192.213037
1014,446.4
1015,547.2
1016,820.8
1017,518.4
1018,161.423101
1019,81.452537
1020,57.712985
1021,371.802628
1022,103.022126
1023,101.353875
1024,294.058449
1025,204.74051
1026,355.2
1027,35.45384
1028,384.0
1029,513.6
1030,441.757585
1031,660.430456
1032,239.328571
1033,372.652536
1034,499.2
1035,647.039443
1036,523.888845
1037,234.234301
1038,57.712985
1039,430.818992
1040,871.2
1041,223.950089
1042,735.683769
1043,314.880326
1044,323.485239
1045,80.663097
1046,590.4
1047,408.0
1048,316.8
1049,513.6
1050,554.4
1051,392.951076
1052,436.8
1053,331.2
1054,750.082794
1055,417.6
1056,652.8
1057,312.0
1058,482.4
1059,345.6
1060,229.930796
1061,371.108203
1062,117.998498
1063,434.09776
1064,211.136067
1065,290.432527
1066,283.966321
1067,227.916076
1068,134.430084
1069,525.515271
1070,144.439335
1071,694.598288
1072,172.518524
1073,350.4
1074,300.703109
1075,388.8
1076,777.6
1077,262.047663
1078,638.4
1079,292.8
1080,355.2
1081,412.8
1082,496.8
1083,513.6
1084,321.6
1085,253.364333
1086,340.8
1087,266.949266
1088,479.097472
1089,494.847804
1090,316.8
1091,312.0
1092,379.2
1093,378.695238
1094,292.8
1095,93.623377
1096,308.631159
1097,396.17554
1098,537.6
1099,340.8
1100,208.659743
1101,316.8
1102,369.818708
1103,458.568921
1104,379.2
1105,414.519064
1106,87.861666
1107,160.07526
1108,561.6
1109,416.365369
1110,257.248789
1111,826.658992
1112,486.278557
1113,419.365958
1114,321.6
1115,386.031248
1116,329.206567
1117,126.779673
1118,225.578841
1119,72.665253
1120,8.737111
1121,394.582401
1122,97.176153
1123,151.13336
1124,281.110788
1125,523.815839
1126,316.8
1127,424.330166
1128,446.4
1129,475.2
1130,389.673944
1131,199.37361
1132,302.4
1133,614.4
1134,580.886785
1135,355.2
1136,432.0
1137,302.4
1138,73.995096
1139,535.926948
1140,88.173438
1141,441.6
1142,441.6
1143,293.205349
1144,222.582872
1145,340.8
1146,326.4
1147,117.744416
1148,524.836298
1149,42.689135
1150,523.2
1151,174.086385
1152,350.4
1153,364.8
1154,331.2
1155,806.4
1156,46.104534
1157,597.6
1158,358.765757
1159,331.2
1160,837.438442
1161,114.273025
1162,364.8
1163,734.4
1164,403.2
1165,447.333545
1166,174.292234
1167,289.040734
1168,628.8
1169,450.996589
1170,19.575683
1171,3.772105
1172,8.076879
1173,466.318191
1174,340.8
1175,368.919773
1176,166.507217
1177,566.4
1178,263.957201
1179,215.23091
1180,398.190882
1181,205.332749
1182,544.362598
1183,79.615631
1184,871.2
1185,123.436634
1186,304.390472
1187,614.367195
1188,245.673365
1189,403.2
1190,451.2
1191,379.2
1192,383.043363
1193,154.748539
1194,307.2
1195,561.6
1196,717.285949
1197,251.756739
1198,383.655742
1199,573.990258
1200,199.590599
1201,820.8
1202,525.6
1203,355.641958
1204,388.8
1205,518.4
1206,511.2
1207,475.2
1208,24.555177
1209,199.791024
1210,523.815839
1211,407.045238
1212,406.999443
1213,355.2
1214,126.509441
1215,724.463534
1216,297.6
1217,379.2
1218,345.6
1219,156.124914
1220,137.665031
1221,345.619809
1222,572.072106
1223,226.9684
1224,109.906628
1225,297.6
1226,323.637414
1227,321.6
1228,85.146928
1229,345.951322
1230,446.4
1231,315.950185
1232,499.2
1233,645.952371
1234,23.387192
1235,171.38289
1236,302.4
1237,209.25613
1238,544.340079
1239,508.8
1240,326.4
1241,532.8
1242,489.6
1243,371.458196
1244,757.593913
1245,185.355353
1246,292.8
1247,529.147483
1248,341.680131
1249,806.4
1250,727.2
1251,373.881547
1252,600.0
1253,419.105559
1254,479.934846
1255,345.6
1256,372.362565
1257,619.698644
1258,297.6
1259,239.905208
1260,167.138119
1261,578.499499
1262,406.430632
1263,655.2
1264,339.399593
1265,422.4
1266,806.4
1267,508.703134
1268,345.6
1269,528.0
1270,678.209827
1271,489.6
1272,409.985435
1273,446.4
1274,581.077056
1275,11.451889
1276,441.6
1277,101.826804
1278,50.528355
1279,552.0
1280,697.272246
1281,220.018279
1282,316.8
1283,556.8
1284,336.0
1285,328.314222
1286,436.8
1287,244.212286
1288,680.047456
1289,316.8
1290,231.201886
1291,504.0
1292,81.710575
1293,50.422181
1294,412.8
1295,316.8
1296,189.835063
1297,295.224598
1298,326.4
1299,261.930545
1300,395.328407
1301,552.0
1302,412.8
1303,49.451117
1304,528.0
1305,257.090387
1306,328.942798
1307,571.2
1308,401.785805
1309,44.780402
1310,345.6
1311,329.206567
1312,441.6
1313,240.221415
1314,513.6
1315,73.719521
1316,511.2
1317,307.2
1318,676.8
1319,472.271907
1320,604.8
1321,287.5426
1322,783.431945
1323,763.2
1324,321.6
1325,380.822087
1326,425.800112
1327,316.35678
1328,900.0
1329,451.2
1330,400.181882
1331,350.4
1332,345.6
1333,432.0
1334,112.633539
1335,141.725051
1336,392.235698
1337,345.6
1338,594.444586
1339,450.080101
1340,281.163705
1341,135.340489
1342,593.654484
1343,518.720216
1344,19.251693
1345,182.948495
1346,167.738267
1347,45.721456
1348,316.8
1349,281.110788
1350,445.879224
1351,334.892437
1352,204.448708
1353,305.552429
1354,571.136574
1355,655.2
1356,456.0
1357,556.8
1358,331.2
1359,571.2
1360,81.255741
1361,532.8
1362,355.2
1363,316.8
1364,336.0
1365,82.427785
1366,42.689135
1367,321.6
1368,409.868003
1369,240.176533
1370,182.436205
1371,124.933587
1372,528.0
1373,122.912377
1374,196.37368
1375,237.896227
1376,547.2
1377,312.0
1378,374.4
1379,333.696228
1380,427.2
1381,445.29049
1382,561.6
1383,357.926979
1384,67.490616
1385,166.937747
1386,33.718553
1387,315.826382
1388,295.04969
1389,34.689611
1390,214.586742
1391,204.872273
1392,655.2
1393,95.925021
1394,664.280864
1395,389.750793
1396,109.906628
1397,271.10697
1398,499.2
1399,182.964184
1400,200.812425
1401,321.6
1402,329.013275
1403,853.473552
1404,42.693918
1405,297.6
1406,489.6
1407,444.620265
1408,108.995934
1409,479.028818
1410,460.8
1411,323.246017
1412,441.6
1413,433.160284
1414,453.578343
1415,496.8
1416,496.8
1417,209.176923
1418,425.662574
1419,120.477298
1420,340.8
1421,316.8
1422,667.2
1423,468.176056
1424,340.8
1425,355.2
1426,220.304649
1427,331.2
1428,445.817914
1429,357.757645
1430,236.739322
1431,600.0
1432,297.6
1433,41.628869
1434,375.11129
1435,321.6
1436,244.801119
1437,393.6
1438,2.96438
1439,342.471939
1440,523.815839
1441,416.637499
1442,508.8
1443,362.743231
1444,225.517666
1445,340.8
1446,350.4
1447,624.0
1448,340.8
1449,255.454322
1450,203.993499
1451,151.843731
1452,697.186307
1453,489.6
1454,423.286512
1455,293.865315
1456,468.0
1457,316.492058
1458,312.0
1459,456.0
1460,619.2
1461,302.4
1462,245.076091
1463,91.198362
1464,615.243841
1465,321.6
1466,292.8
1467,292.8
1468,720.0
1469,149.269407
1470,324.317667
1471,839.348464
1472,499.2
1473,203.568733
1474,657.290491
1475,403.385123
1476,5.746657
1477,340.8
1478,49.451117
1479,449.408637
1480,460.084192
1481,451.670309
1482,316.8
1483,326.4
1484,542.4
1485,228.641342
1486,542.016902
1487,214.866605
1488,278.964095
1489,329.522858
1490,163.345647
1491,501.472124
1492,580.8
1493,807.168846
1494,226.522147
1495,82.733588
1496,207.828024
1497,223.174067
1498,254.142365
1499,33.97
1500,181.148732
1501,31.707317
1502,297.6
1503,748.8
1504,609.6
1505,495.612777
1506,297.051768
1507,513.6
1508,667.2
1509,295.83086
1510,22.995594
1511,298.362415
1512,727.2
1513,478.234236
1514,475.2
1515,551.28213
1516,355.2
1517,292.8
1518,532.8
1519,670.47746
1520,5.573179
1521,337.617149
1522,320.777404
1523,336.0
1524,398.4
1525,216.173135
1526,566.4
1527,355.2
1528,685.456738
1529,316.8
1530,147.948783
1531,326.4
1532,242.491357
1533,91.834668
1534,90.525716
1535,374.4
1536,255.285875
1537,403.2
1538,316.8
1539,232.242326
1540,657.6
1541,760.428495
1542,340.07498
1543,499.2
1544,307.2
1545,508.8
1546,307.2
1547,236.643695
1548,398.4
1549,326.4
1550,565.336931
1551,523.888845
1552,513.6
1553,282.153792
1554,340.8
1555,553.61131
1556,453.6
1557,442.199439
1558,624.023564
1559,568.8
1560,355.2
1561,386.599797
1562,489.6
1563,62.291009
1564,361.181122
1565,122.305677
1566,196.523187
1567,528.0
1568,221.61885
1569,460.8
1570,331.2
1571,117.450428
1572,739.310493
1573,118.446235
1574,499.2
1575,292.8
1576,228.049424
1577,373.073162
1578,428.608683
1579,268.471802
1580,475.2
1581,436.836944
1582,398.4
1583,441.6
1584,340.8
1585,112.120881
1586,185.061408
1587,340.201412
1588,739.2
1589,48.046869
1590,461.269135
1591,686.501976
1592,221.048602
1593,271.014511
1594,292.8
1595,276.640352
1596,71.311211
1597,80.70505
1598,765.566699
1599,484.8
1600,331.2
1601,216.744457
1602,556.8
1603,692.962785
1604,87.565229
1605,401.60781
1606,799.2
1607,340.8
1608,341.878002
1609,470.4
1610,330.782934
1611,316.8
1612,262.842655
1613,712.682559
1614,350.4
1615,18.918935
1616,331.2
1617,900.0
1618,71.517444
1619,492.088331
1620,291.287905
1621,390.88142
1622,336.0
1623,166.355491
1624,348.82656
1625,20.725611
1626,556.8
1627,648.0
1628,545.999699
1629,374.4
1630,638.4
1631,484.8
1632,61.654262
1633,475.2
1634,254.83769
1635,494.4
1636,489.6
1637,350.4
1638,228.498823
1639,327.078047
1640,191.934494
1641,307.2
1642,185.667213
1643,140.747286
1644,471.050488
1645,28.460568
1646,700.349052
1647,499.2
1648,3.468912
1649,393.6
1650,699.615192
1651,484.8
1652,336.0
1653,900.0
1654,340.8
1655,106.591949
1656,312.0
1657,571.479602
1658,114.51444
1659,777.6
1660,302.4
1661,166.77296
1662,657.6
1663,488.910614
1664,101.288069
1665,352.394515
1666,499.2
1667,656.798232
1668,851.146266
1669,476.254583
1670,350.4
1671,292.8
1672,624.711448
1673,134.629643
1674,198.84453
1675,289.040734
1676,429.860895
1677,519.883102
1678,398.4
1679,98.372265
1680,820.8
1681,463.000336
1682,355.2
1683,292.8
1684,547.2
1685,590.4
1686,460.8
1687,482.4
1688,355.2
1689,525.6
1690,404.074203
1691,355.922452
1692,451.670309
1693,215.884804
1694,241.656325
1695,207.75186
1696,451.2
1697,480.0
1698,312.0
1699,539.280951
1700,221.188327
1701,494.4
1702,13.628274
1703,171.830049
1704,657.6
1705,393.6
1706,350.4
1707,451.2
1708,95.193157
1709,827.786203
1710,326.281835
1711,123.512596
1712,25.336642
1713,489.6
1714,379.2
1715,788.206874
1716,316.8
1717,364.8
1718,619.2
1719,554.4
1720,376.529086
1721,170.939409
1722,335.840529
1723,345.6
1724,460.8
1725,425.924132
1726,351.270869
1727,49.451117
1728,657.6
1729,508.8
1730,281.295903
1731,196.065149
1732,292.8
1733,297.6
1734,432.784577
1735,773.346065
1736,354.199664
1737,321.6
1738,336.0
1739,339.000467
1740,453.6
1741,699.67536
1742,695.136477
1743,283.670312
1744,725.870693
1745,345.6
1746,236.614219
1747,712.309237
1748,91.834668
1749,39.336222
1750,326.132867
1751,178.371281
1752,167.459769
1753,700.725788
1754,436.143226
1755,571.479602
1756,302.4
1757,417.6
1758,702.020904
1759,686.020135
1760,270.311239
1761,497.719213
1762,403.937672
1763,118.750512
1764,465.6
1765,508.8
1766,468.0
1767,109.814874
1768,722.432062
1769,292.8
1770,252.330905
1771,542.4
1772,640.8
1773,351.85681
1774,150.926696
1775,128.90032
1776,146.950756
1777,57.712985
1778,900.242038
1779,655.489027
1780,418.005524
1781,128.292466
1782,648.0
1783,156.124914
1784,331.2
1785,480.533246
1786,509.100577
1787,166.123172
1788,756.0
1789,311.004168
1790,292.8
1791,530.340202
1792,537.78416
1793,433.426544
1794,321.6
1795,494.4
1796,458.003651
1797,539.774172
1798,639.769748
1799,250.183388
1800,85.809817
1801,303.872752
1802,337.727542
1803,384.0
1804,528.0
1805,42.689135
1806,430.518791
1807,409.425049
1808,307.2
1809,465.278453
1810,97.691104
1811,336.0
1812,326.4
1813,331.2
1814,436.8
1815,456.0
1816,523.99823
1817,355.2
1818,504.0
1819,237.57033
1820,183.207703
1821,435.606086
1822,83.815183
1823,604.8
1824,455.644704
1825,122.017931
1826,556.8
1827,561.6
1828,344.294164
1829,561.6
1830,17.938979
1831,316.8
1832,103.424766
1833,275.577631
1834,539.5622
1835,326.281835
1836,518.4
1837,525.6
1838,513.6
1839,316.8
1840,25.961213
1841,446.4
1842,47.502366
1843,308.240792
1844,205.043307
1845,381.238176
1846,326.4
1847,799.2
1848,619.2
1849,460.741097
1850,439.2
1851,0.099007
1852,223.028356
1853,246.696768
1854,165.002742
1855,753.22565
1856,478.609999
1857,374.4
1858,221.359492
1859,433.588181
1860,407.668083
1861,734.4
1862,232.745161
1863,513.6
1864,542.4
1865,136.263492
1866,336.0
1867,69.310166
1868,374.4
1869,386.031248
1870,494.4
1871,557.184015
1872,83.830109
1873,487.345606
1874,128.969729
1875,379.2
1876,326.4
1877,374.4
1878,101.489422
1879,508.8
1880,656.122925
1881,249.140907
1882,345.6
1883,326.4
1884,84.818806
1885,668.158687
1886,420.420755
1887,335.234102
1888,460.8
1889,326.4
1890,612.0
1891,296.560998
1892,355.2
1893,440.128707
1894,406.902001
1895,451.566751
1896,114.273025
1897,369.918482
1898,345.6
1899,326.4
1900,508.8
1901,30.984936
1902,290.580543
1903,353.77899
1904,558.281543
1905,229.279059
1906,403.2
1907,244.803741
1908,340.8
1909,561.6
1910,67.975243
1911,283.787384
1912,786.934186
1913,483.731784
1914,302.4
1915,681.505066
1916,345.6
1917,16.214764
1918,436.8
1919,350.4
1920,547.2
1921,297.419028
1922,41.229484
1923,217.92632
1924,209.019238
1925,228.443418
1926,599.152722
1927,412.8
1928,839.348464
1929,302.4
1930,561.6
1931,174.046849
1932,525.6
1933,475.2
1934,57.562324
1935,336.0
1936,813.6
1937,283.881697
1938,575.890362
1939,287.654819
1940,111.622054
1941,134.158389
1942,624.0
1943,243.766542
1944,316.8
1945,458.056054
1946,22.961216
1947,75.302707
1948,574.102379
1949,514.360634
1950,566.4
1951,731.289267
1952,71.773341
1953,76.975713
1954,587.689075
1955,212.039619
1956,453.6
1957,355.2
1958,281.295903
1959,835.2
1960,489.6
1961,571.2
1962,824.487259
1963,244.580023
1964,154.721555
1965,207.75186
1966,588.936956
1967,307.68931
1968,835.2
1969,624.980751
1970,470.4
1971,441.907057
1972,412.8
1973,345.6
1974,492.644465
